OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Length,Shape__Area
4072,16,Mayo,130507,8/3/2020 0:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,583,446.7193331,,,2101964.077,16036984139
4073,17,Meath,195044,8/3/2020 0:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,831,426.0577101,,,554844.7505,6658570746
4074,18,Monaghan,61386,8/3/2020 0:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,542,882.9374776,,,392803.0473,3768943157
4075,19,Offaly,77961,8/3/2020 0:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,497,637.4982363,,,561440.3786,5558826350
4076,20,Roscommon,64544,8/3/2020 0:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.0684184,,,622494.1546,7278743876
4077,21,Sligo,65535,8/3/2020 0:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,151,230.4112306,,,682286.8703,5348370378
4078,22,Tipperary,159553,8/3/2020 0:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,545,341.5792871,,,781276.5797,11551196729
4079,23,Waterford,116176,8/3/2020 0:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.8866547,,,643184.904,4848379555
4080,24,Westmeath,88770,8/3/2020 0:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,681,767.1510645,,,422669.3327,5208705730
4081,25,Wexford,149722,8/3/2020 0:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,224,149.6106117,,,589324.4767,6332221063
4082,26,Wicklow,142425,8/3/2020 0:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,712,499.9122345,,,427539.1986,5580728579
4083,1,Carlow,56932,8/4/2020 0:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,180,316.166655,,,319348.5725,2432351721
4084,2,Cavan,76176,8/4/2020 0:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,878,1152.593993,,,515954.4965,5575009911
4085,3,Clare,118817,8/4/2020 0:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,399,335.8105322,,,1013948.95,8722541706
4086,4,Cork,542868,8/4/2020 0:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1572,289.5731559,,,2129949.409,19529490886
4087,5,Donegal,159192,8/4/2020 0:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,481,302.1508619,,,2145085.774,14624041937
4088,6,Dublin,1347359,8/4/2020 0:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12564,932.4908952,,,449433.5318,2612632655
4089,7,Galway,258058,8/4/2020 0:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,498,192.9798727,,,1972288.286,17079158586
4090,8,Kerry,147707,8/4/2020 0:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,318,215.291083,,,1753779.819,12483603408
4091,9,Kildare,222504,8/4/2020 0:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1661,746.5034336,,,422182.0368,4726063622
4092,10,Kilkenny,99232,8/4/2020 0:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,357,359.7629797,,,453397.5722,5585391835
4093,11,Laois,84697,8/4/2020 0:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,314,370.73332,,,398512.4622,4731211499
4094,12,Leitrim,32044,8/4/2020 0:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,85,265.2602671,,,453253.685,4618679673
4095,13,Limerick,194899,8/4/2020 0:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,613,314.5218806,,,673892.6905,7206726912
4096,14,Longford,40873,8/4/2020 0:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,288,704.6216329,,,315245.1728,3097977869
4097,15,Louth,128884,8/4/2020 0:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,796,617.6096335,,,352203.5172,2386326963
4098,16,Mayo,130507,8/4/2020 0:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,583,446.7193331,,,2101964.077,16036984139
4099,17,Meath,195044,8/4/2020 0:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,834,427.5958245,,,554844.7505,6658570746
4100,18,Monaghan,61386,8/4/2020 0:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,542,882.9374776,,,392803.0473,3768943157
4101,19,Offaly,77961,8/4/2020 0:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,500,641.3463142,,,561440.3786,5558826350
4102,20,Roscommon,64544,8/4/2020 0:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.0684184,,,622494.1546,7278743876
4103,21,Sligo,65535,8/4/2020 0:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,153,233.463035,,,682286.8703,5348370378
4104,22,Tipperary,159553,8/4/2020 0:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,546,342.2060381,,,781276.5797,11551196729
4105,23,Waterford,116176,8/4/2020 0:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.8866547,,,643184.904,4848379555
4106,24,Westmeath,88770,8/4/2020 0:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,681,767.1510645,,,422669.3327,5208705730
4107,25,Wexford,149722,8/4/2020 0:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,235,156.9575613,,,589324.4767,6332221063
4108,26,Wicklow,142425,8/4/2020 0:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,713,500.6143584,,,427539.1986,5580728579
4109,1,Carlow,56932,8/5/2020 0:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,180,316.166655,,,319348.5725,2432351721
4110,2,Cavan,76176,8/5/2020 0:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,878,1152.593993,,,515954.4965,5575009911
4111,3,Clare,118817,8/5/2020 0:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,401,337.493793,,,1013948.95,8722541706
4112,4,Cork,542868,8/5/2020 0:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1575,290.1257764,,,2129949.409,19529490886
4113,5,Donegal,159192,8/5/2020 0:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,482,302.7790341,,,2145085.774,14624041937
4114,6,Dublin,1347359,8/5/2020 0:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12569,932.8619915,,,449433.5318,2612632655
4115,7,Galway,258058,8/5/2020 0:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,499,193.3673825,,,1972288.286,17079158586
4116,8,Kerry,147707,8/5/2020 0:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,318,215.291083,,,1753779.819,12483603408
4117,9,Kildare,222504,8/5/2020 0:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1680,755.042606,,,422182.0368,4726063622
4118,10,Kilkenny,99232,8/5/2020 0:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,357,359.7629797,,,453397.5722,5585391835
4119,11,Laois,84697,8/5/2020 0:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,322,380.1787549,,,398512.4622,4731211499
4120,12,Leitrim,32044,8/5/2020 0:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,85,265.2602671,,,453253.685,4618679673
4121,13,Limerick,194899,8/5/2020 0:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,616,316.0611394,,,673892.6905,7206726912
4122,14,Longford,40873,8/5/2020 0:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,288,704.6216329,,,315245.1728,3097977869
4123,15,Louth,128884,8/5/2020 0:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,797,618.385525,,,352203.5172,2386326963
4124,16,Mayo,130507,8/5/2020 0:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,583,446.7193331,,,2101964.077,16036984139
4125,17,Meath,195044,8/5/2020 0:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,835,428.1085294,,,554844.7505,6658570746
4126,18,Monaghan,61386,8/5/2020 0:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,542,882.9374776,,,392803.0473,3768943157
4127,19,Offaly,77961,8/5/2020 0:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,523,670.8482446,,,561440.3786,5558826350
4128,20,Roscommon,64544,8/5/2020 0:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.0684184,,,622494.1546,7278743876
4129,21,Sligo,65535,8/5/2020 0:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,153,233.463035,,,682286.8703,5348370378
4130,22,Tipperary,159553,8/5/2020 0:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,546,342.2060381,,,781276.5797,11551196729
4131,23,Waterford,116176,8/5/2020 0:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.8866547,,,643184.904,4848379555
4132,24,Westmeath,88770,8/5/2020 0:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,681,767.1510645,,,422669.3327,5208705730
4133,25,Wexford,149722,8/5/2020 0:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,237,158.2933704,,,589324.4767,6332221063
4134,26,Wicklow,142425,8/5/2020 0:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,713,500.6143584,,,427539.1986,5580728579
4135,1,Carlow,56932,8/6/2020 0:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,181,317.9231364,,,319348.5725,2432351721
4136,2,Cavan,76176,8/6/2020 0:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,880,1155.219492,,,515954.4965,5575009911
4137,3,Clare,118817,8/6/2020 0:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,401,337.493793,,,1013948.95,8722541706
4138,4,Cork,542868,8/6/2020 0:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1575,290.1257764,,,2129949.409,19529490886
4139,5,Donegal,159192,8/6/2020 0:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,486,305.2917232,,,2145085.774,14624041937
4140,6,Dublin,1347359,8/6/2020 0:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12574,933.2330878,,,449433.5318,2612632655
4141,7,Galway,258058,8/6/2020 0:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,499,193.3673825,,,1972288.286,17079158586
4142,8,Kerry,147707,8/6/2020 0:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,318,215.291083,,,1753779.819,12483603408
4143,9,Kildare,222504,8/6/2020 0:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1715,770.7726603,,,422182.0368,4726063622
4144,10,Kilkenny,99232,8/6/2020 0:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,358,360.7707191,,,453397.5722,5585391835
4145,11,Laois,84697,8/6/2020 0:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,326,384.9014723,,,398512.4622,4731211499
4146,12,Leitrim,32044,8/6/2020 0:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,85,265.2602671,,,453253.685,4618679673
4147,13,Limerick,194899,8/6/2020 0:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,619,317.6003982,,,673892.6905,7206726912
4148,14,Longford,40873,8/6/2020 0:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,288,704.6216329,,,315245.1728,3097977869
4149,15,Louth,128884,8/6/2020 0:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,799,619.937308,,,352203.5172,2386326963
4150,16,Mayo,130507,8/6/2020 0:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,583,446.7193331,,,2101964.077,16036984139
4151,17,Meath,195044,8/6/2020 0:00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,839,430.1593487,,,554844.7505,6658570746
4152,18,Monaghan,61386,8/6/2020 0:00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,543,884.5665135,,,392803.0473,3768943157
4153,19,Offaly,77961,8/6/2020 0:00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,550,705.4809456,,,561440.3786,5558826350
4154,20,Roscommon,64544,8/6/2020 0:00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,346,536.0684184,,,622494.1546,7278743876
4155,21,Sligo,65535,8/6/2020 0:00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,153,233.463035,,,682286.8703,5348370378
4156,22,Tipperary,159553,8/6/2020 0:00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,546,342.2060381,,,781276.5797,11551196729
4157,23,Waterford,116176,8/6/2020 0:00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,166,142.8866547,,,643184.904,4848379555
4158,24,Westmeath,88770,8/6/2020 0:00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,682,768.2775713,,,422669.3327,5208705730
4159,25,Wexford,149722,8/6/2020 0:00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,243,162.3007975,,,589324.4767,6332221063
4160,26,Wicklow,142425,8/6/2020 0:00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,715,502.0186063,,,427539.1986,5580728579
4161,1,Carlow,56932,8/7/2020 0:00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,185,324.949062,,,319348.5725,2432351721
4162,2,Cavan,76176,8/7/2020 0:00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,881,1156.532241,,,515954.4965,5575009911
4163,3,Clare,118817,8/7/2020 0:00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,403,339.1770538,,,1013948.95,8722541706
4164,4,Cork,542868,8/7/2020 0:00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1582,291.4152243,,,2129949.409,19529490886
4165,5,Donegal,159192,8/7/2020 0:00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,487,305.9198955,,,2145085.774,14624041937
4166,6,Dublin,1347359,8/7/2020 0:00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12601,935.2370081,,,449433.5318,2612632655
4167,7,Galway,258058,8/7/2020 0:00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,500,193.7548923,,,1972288.286,17079158586
4168,8,Kerry,147707,8/7/2020 0:00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,318,215.291083,,,1753779.819,12483603408
4169,9,Kildare,222504,8/7/2020 0:00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1825,820.2099738,,,422182.0368,4726063622
4170,10,Kilkenny,99232,8/7/2020 0:00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,359,361.7784586,,,453397.5722,5585391835
4171,11,Laois,84697,8/7/2020 0:00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,327,386.0821517,,,398512.4622,4731211499
4172,12,Leitrim,32044,8/7/2020 0:00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,85,265.2602671,,,453253.685,4618679673
4173,13,Limerick,194899,8/7/2020 0:00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,620,318.1134844,,,673892.6905,7206726912
4174,14,Longford,40873,8/7/2020 0:00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,288,704.6216329,,,315245.1728,3097977869
4175,15,Louth,128884,8/7/2020 0:00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,799,619.937308,,,352203.5172,2386326963
4176,16,Mayo,130507,8/7/2020 0:00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,584,447.4855755,,,2101964.077,16036984139
